"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1851816787702366541","Sun Nov 03 12:23:59 +0000 2024","0","@handayani_10933 @djadja222 @brontodiwiryo @LeveredTruq @BudiBukanIntel Gue Minang coy... Terakhir kali Jawir nyerang Minangkabau kakek gue cuma bisa masuk hutan","1853050488092348463","","handayani_10933","in","Pulau Jawa bagian barat","0","0","0","https://x.com/DSofdi/status/1853050488092348463","1048099082261155840","DSofdi"
"1852955176186847333","Sun Nov 03 12:23:11 +0000 2024","0","@tanyakanrl anggap aja replyku ini adalah pesan dari dirimu sendiri di sama depan cowo itu lagi ngetes kamu mauan atau engga tolak aja jangan jadi cewe goblok kamu ga kasian sama dirimu sendiri mau di ajak bobo sekamar secara gratis suamimu aja nanti tu harus pake mahar jangan polos ","1853050289341051336","","tanyakanrl","in","moon","0","0","0","https://x.com/rstgrace/status/1853050289341051336","264647292","rstgrace"
"1853049834711945329","Sun Nov 03 12:21:23 +0000 2024","1","selamat malam my KITTEN. Hari ini bulan PURNAMA maaf daddy tidak dapat assist you. Daddy harus bersembunyi di HUTAN sebelum berubah menjadi DOMBA. Don t worry my little kitten I ll save you as PDF. RAWRRR AUUU ARRGH https://t.co/FCqQHJx3Sm","1853049834711945329","https://pbs.twimg.com/tweet_video_thumb/Gbda_vgaIAADOeh.jpg","","in","-EN","0","0","0","https://x.com/heejaikeu/status/1853049834711945329","1678019769952538628","heejaikeu"
"1853049244141375761","Sun Nov 03 12:19:02 +0000 2024","82","Rata-rata 98.887 pararel 127 IPS 1 sertifikat interstellar 1 internasional 1 inter milan domisili pulau Sunda SMA top 100000 pilihan 1 hutan UI pilihan 2 takor fisip kira-kira bisa masuk ngga yaaa??","1853049244141375761","","","in","Bandung-Depok","2","8","4","https://x.com/soshums/status/1853049244141375761","1772662820649443329","soshums"
"1853049014461325815","Sun Nov 03 12:18:12 +0000 2024","0","Ketika suhu naik kupu-kupu harus bermigrasi ke daerah yang lebih dingin namun makanan di sana sering kali terbatas. Di Yunani situasi diperburuk oleh kebakaran hutan yang menghancurkan padang rumput sumber makanan utama bagi banyak spesies kupu-kupu.","1853049036313665939","","telobagx","in","","0","1","0","https://x.com/telobagx/status/1853049036313665939","1841679397809750018","telobagx"
"1852917881304240514","Sun Nov 03 12:15:18 +0000 2024","0","@Orkid_Hutan_ Salesman post dalam group taman Coming up 2025 https://t.co/wWg8u6ATbS","1853048304957063380","https://pbs.twimg.com/media/GbdZnCPaAAAyvlc.jpg","Orkid_Hutan_","in","Hell","0","0","0","https://x.com/Lord_Crynaux/status/1853048304957063380","1593610729055100928","Lord_Crynaux"
"1852677529829806503","Sun Nov 03 12:14:26 +0000 2024","0","@amer7211 @drakmalsaleh pegi cerita towkey musang king curi tanah rezab hutan 11k ekar dulu baru cerita bab keadilan..undang2 pun bodoh","1853048088535171563","","amer7211","in","","0","0","0","https://x.com/King25211Theold/status/1853048088535171563","1718587333312999424","King25211Theold"
"1852922951383097594","Sun Nov 03 12:08:53 +0000 2024","5","@tegaarim @txtdariotomotif Trauma mogok di tengah hutan bng","1853046688967275001","","tegaarim","in","Gorontalo, Indonesia","0","2","0","https://x.com/muflish99/status/1853046688967275001","1745440477036576768","muflish99"
"1852911452019200354","Sun Nov 03 12:08:42 +0000 2024","0","@Orkid_Hutan_ Tghari dah Malam belum","1853046645602291854","","Orkid_Hutan_","in","Hell","0","0","0","https://x.com/Lord_Crynaux/status/1853046645602291854","1593610729055100928","Lord_Crynaux"
"1852722104510423264","Sun Nov 03 12:08:09 +0000 2024","0","@sisillialaweah_ @haldun2024 @H4T14K4LN4L42 Freeport beroperasi di Indonesia tahun berapa? Perusahaan minyak yang dapat kontrak karya beroperasi tahun berapa bahkan ada perusahaan asing dapat kontrak dengan hanya membayar 0 Rp dengan alasan eksplorasinya sulit Silahkan dicek itu th brp? Yg mulai tebang hutan th brp?","1853046504942170517","","sisillialaweah_","in","Bekasi Utara, Indonesia","0","0","0","https://x.com/Me4ndAI/status/1853046504942170517","1031424488351522817","Me4ndAI"
"1853042116798349564","Sun Nov 03 12:08:07 +0000 2024","0","@kingscolar Cowokku (wannabe) vampir sih gimana kalo di tengah hutan or or or cute tea party with them wearing all kokey and stuff","1853046495995650190","","kingscolar","in","cr: coconatt0 hikhikaru0_","0","1","0","https://x.com/curememinie/status/1853046495995650190","1623206644221083649","curememinie"
"1853012523387347345","Sun Nov 03 12:07:21 +0000 2024","0","@___1331___ mungkin dia tinggal di hutan kak","1853046305721143297","","___1331___","in","aubrey hall","0","0","0","https://x.com/sadhenae/status/1853046305721143297","1683558224006610944","sadhenae"
"1853046132970344586","Sun Nov 03 12:06:40 +0000 2024","0","ku quest lawan andrius sambil nanges. quest di wuwang sambil ketakutan. yg hantwu bocil liyue sama hutan inazuma itu juga ketakutan. enka chasm tsurumi dni.","1853046132970344586","","","in","","0","0","0","https://x.com/ccypressus/status/1853046132970344586","1463423688968073221","ccypressus"
"1853021775648739835","Sun Nov 03 12:05:27 +0000 2024","0","@moonchild167 omg.. pada jawab zayne juga apakah ini efek sering foto di hutan salju.. ","1853045826597396909","","moonchild167","in","Minor dni!","0","1","0","https://x.com/nvllette_/status/1853045826597396909","1812812206612103168","nvllette_"
"1853045111934103765","Sun Nov 03 12:05:27 +0000 2024","0","@hutan_bamboo Nanti deh yg ada mukanya","1853045825665966302","","hutan_bamboo","in","Bogor Timur, Indonesia","0","0","0","https://x.com/gardapatiadhi/status/1853045825665966302","1601607599337615362","gardapatiadhi"
"1853040455858217002","Sun Nov 03 12:05:12 +0000 2024","0","@hutan_bamboo Emangnya ada kaca ya?","1853045763850527061","","hutan_bamboo","in","Bogor Timur, Indonesia","0","1","0","https://x.com/gardapatiadhi/status/1853045763850527061","1601607599337615362","gardapatiadhi"
"1850531266430677344","Sun Nov 03 12:04:26 +0000 2024","0","@ihans omo kereenn banget! nanti aku dateng ke konsernya kak leehan ia sama memberku tapi tiket vip juseyo :3 majayo hidupnya di hutan amazon yang serem banget itu. EGK MUSOWO","1853045568781828242","","ihans","in","the artist of cherub ᥫ᭡","0","0","0","https://x.com/BMRORAA/status/1853045568781828242","949674775","BMRORAA"
"1852757546337185825","Sun Nov 03 12:04:18 +0000 2024","0","@The_RedsIndo Udah ketemu EmYu belum tuh hutan FC??","1853045536984822150","","The_RedsIndo","in","Tangerang, Indonesia","0","0","0","https://x.com/danydwicahyo/status/1853045536984822150","527475211","danydwicahyo"
"1853040455858217002","Sun Nov 03 12:03:18 +0000 2024","0","@hutan_bamboo Nanti ajak nongkrong lagi yaa","1853045284856869180","","hutan_bamboo","in","Bogor Timur, Indonesia","0","1","0","https://x.com/gardapatiadhi/status/1853045284856869180","1601607599337615362","gardapatiadhi"
"1853043024810721487","Sun Nov 03 12:01:58 +0000 2024","0","@hutan_bamboo boleh kak takut nanti ada barang yang hilang ","1853044948171710631","","hutan_bamboo","in","","0","0","0","https://x.com/Godtspeaktoyou/status/1853044948171710631","1198758951447224321","Godtspeaktoyou"
